zone_id	2010
2794	1477
2795	432
2796	357
2797	276
2798	189
2799	165
2800	422
2801	418
2802	398
2803	530
2804	241
2805	753
2806	322
2807	497
2808	51
2809	149
2810	233
2811	227
2812	191
2813	648
2814	188
2815	267
2816	274
2817	443
2818	178
2819	17
2820	387
2821	491
2822	308
2823	322
2824	538
2825	819
2826	582
2827	24
2828	183
2829	288
2830	223
2831	79
2832	360
2833	279
2834	286
2835	429
2836	264
2837	293
2838	321
2839	182
2840	520
2841	423
2842	367
2843	378
2844	86
2845	87
2846	182
2847	123
2848	278
2849	116
2850	168
2851	119
2852	239
2853	351
2854	39
2855	52
2856	46
2857	40
2858	13
2859	39
2860	217
2861	209
2862	43
2863	269
2864	0
2865	23
2866	55
2867	148
2868	191
2869	189
2870	4
2871	244
2872	88
2873	2
2874	383
2875	0
2876	0
2877	0
2878	0
2879	111
2880	0
2881	89
2882	0
2883	0
2884	0
2885	0
2886	0
2887	0
2888	27
2889	0
2890	0
2891	0
2892	33
2893	0
2894	49
2895	0
2896	236
2897	0
2898	0
2899	1
2900	0
2901	17
2902	0
2903	0
2904	62
2905	14
2906	0
2907	0
2908	0
2909	0
2910	0
2911	97
2912	4
2913	10
2914	0
2915	49
2916	26
2917	169
2918	151
2919	188
2920	68
2921	0
2922	1
2923	77
2924	243
2925	255
2926	249
2927	0
2928	0
2929	196
2930	22
2931	19
2932	97
2933	0
2934	483
2935	0
2936	89
2937	568
2938	271
2939	1
2940	822
2941	438
2942	167
2943	964
2944	290
2945	366
2946	416
2947	446
2948	145
2949	434
2950	357
2951	888
2952	216
2953	404
2954	67
2955	0
2956	1
2957	1
2958	134
2959	188
2960	410
2961	2
2962	780
2963	298
2964	802
2965	117
